id,solutionStartTime,solutionEndTime
WORKORDER_AWRAF/1209_BEDFORD_EAGLENA,2019-05-09 07:13:00.000,2019-05-09 07:41:00.000
WORKORDER_AWRAF/0814_BEDFORD_EAGLENA,2019-05-09 07:24:00.000,2019-05-09 07:40:00.000
WORKORDER_AWRAF/0815_BEDFORD_EAGLENA,2019-05-09 07:24:00.000,2019-05-09 07:40:00.000
WORKORDER_AWRAF/1336_BEDFORD_EAGLENA,2019-05-09 07:42:00.000,2019-05-25 11:09:00.000
WORKORDER_AWRAF/63_BEDFORD_EAGLENA,2019-05-09 08:15:00.000,2019-05-09 16:12:00.000
WORKORDER_AWRAF/103_BEDFORD_EAGLENA,2019-05-09 13:53:00.000,2019-05-10 06:20:00.000
WORKORDER_AWRAF/994_BEDFORD_EAGLENA,2019-05-09 13:53:00.000,2019-05-10 11:47:00.000
WORKORDER_AWRAF/35_BEDFORD_EAGLENA,2019-05-09 15:20:00.000,2019-05-10 07:47:00.000
WORKORDER_AWRAF/998_BEDFORD_EAGLENA,2019-05-09 15:20:00.000,2019-05-10 12:59:00.000
WORKORDER_AWRENG/171_BEDFORD_EAGLENA,2019-05-10 06:00:00.000,2019-05-10 08:06:00.000
WORKORDER_AWRENG/169_BEDFORD_EAGLENA,2019-05-10 06:20:00.000,2019-05-10 07:34:00.000
WORKORDER_AWRAF/1211_BEDFORD_EAGLENA,2019-05-10 07:34:00.000,2019-05-10 08:08:00.000
WORKORDER_AWRAF/1245_BEDFORD_EAGLENA,2019-05-10 07:47:00.000,2019-05-10 08:11:00.000
WORKORDER_AWRAF/1000_BEDFORD_EAGLENA,2019-05-10 08:15:00.000,2019-05-10 16:12:00.000
WORKORDER_AWRAF/1008_BEDFORD_EAGLENA,2019-05-10 08:15:00.000,2019-05-11 07:10:00.000
WORKORDER_AWRAF/1012_BEDFORD_EAGLENA,2019-05-10 11:47:00.000,2019-05-11 09:15:00.000
WORKORDER_AWRAF/1010_BEDFORD_EAGLENA,2019-05-10 12:59:00.000,2019-05-11 12:22:00.000
WORKORDER_AWRAF/996_BEDFORD_EAGLENA,2019-05-11 06:00:00.000,2019-05-11 14:41:00.000
WORKORDER_AWRAF/992_BEDFORD_EAGLENA,2019-05-11 07:10:00.000,2019-05-11 15:28:00.000
WORKORDER_AWRAF/986_BEDFORD_EAGLENA,2019-05-11 09:15:00.000,2019-05-12 08:37:00.000
WORKORDER_AWRAF/1023_BEDFORD_EAGLENA,2019-05-11 12:22:00.000,2019-05-12 10:12:00.000
WORKORDER_AWRAF/1021_BEDFORD_EAGLENA,2019-05-11 14:41:00.000,2019-05-12 12:31:00.000
WORKORDER_AWRAF/1016_BEDFORD_EAGLENA,2019-05-11 15:28:00.000,2019-05-12 13:54:00.000
WORKORDER_AWRAF/1006_BEDFORD_EAGLENA,2019-05-12 08:37:00.000,2019-05-13 06:30:00.000
WORKORDER_AWRAF/10510_BEDFORD_EAGLENA,2019-05-12 10:12:00.000,2019-05-13 07:53:00.000
WORKORDER_AWRAF/404_BEDFORD_EAGLENA,2019-05-12 12:31:00.000,2019-05-13 11:49:00.000
WORKORDER_AWRENG/173_BEDFORD_EAGLENA,2019-05-12 13:54:00.000,2019-05-13 06:37:00.000
WORKORDER_AWRAF/952_BEDFORD_EAGLENA,2019-05-12 13:54:00.000,2019-05-13 11:02:00.000
WORKORDER_AWRAF/0423_BEDFORD_EAGLENA,2019-05-13 06:30:00.000,2019-05-13 07:38:00.000
WORKORDER_AWRAF/1002_BEDFORD_EAGLENA,2019-05-13 06:30:00.000,2019-05-13 14:52:00.000
WORKORDER_A388AWR-3C-IG000_BEDFORD_EAGLENA,2019-05-13 06:30:00.000,2019-05-19 15:08:00.000
WORKORDER_A388AWR-3C-I0000_BEDFORD_EAGLENA,2019-05-13 06:30:00.000,2019-05-27 11:30:00.000
WORKORDER_AWRAF/0424_BEDFORD_EAGLENA,2019-05-13 06:37:00.000,2019-05-13 07:45:00.000
WORKORDER_AWRAF/982_BEDFORD_EAGLENA,2019-05-13 07:53:00.000,2019-05-13 15:13:00.000
WORKORDER_AWRAF/1004_BEDFORD_EAGLENA,2019-05-13 07:53:00.000,2019-05-14 06:41:00.000
WORKORDER_AWRAF/988_BEDFORD_EAGLENA,2019-05-13 11:02:00.000,2019-05-14 10:54:00.000
WORKORDER_AWRAF/105_BEDFORD_EAGLENA,2019-05-13 11:49:00.000,2019-05-14 09:34:00.000
WORKORDER_AWRAF/1019_BEDFORD_EAGLENA,2019-05-13 11:49:00.000,2019-05-14 11:43:00.000
WORKORDER_AWRAF/1018_BEDFORD_EAGLENA,2019-05-13 14:52:00.000,2019-05-14 13:10:00.000
WORKORDER_AWRAF/10530_BEDFORD_EAGLENA,2019-05-13 15:13:00.000,2019-05-14 14:51:00.000
WORKORDER_AWRAF/334_BEDFORD_EAGLENA,2019-05-14 06:41:00.000,2019-05-14 15:11:00.000
WORKORDER_AWRAF/57_BEDFORD_EAGLENA,2019-05-14 09:34:00.000,2019-05-15 06:34:00.000
WORKORDER_AWRAF/330_BEDFORD_EAGLENA,2019-05-14 10:54:00.000,2019-05-15 09:12:00.000
WORKORDER_AWRAF/336_BEDFORD_EAGLENA,2019-05-14 11:43:00.000,2019-05-15 10:01:00.000
WORKORDER_AWRAF/332_BEDFORD_EAGLENA,2019-05-14 13:10:00.000,2019-05-15 11:28:00.000
WORKORDER_AWRAF/350_BEDFORD_EAGLENA,2019-05-14 14:51:00.000,2019-05-15 13:09:00.000
WORKORDER_AWRAF/352_BEDFORD_EAGLENA,2019-05-14 15:11:00.000,2019-05-15 13:29:00.000
WORKORDER_AWRAF/47_BEDFORD_EAGLENA,2019-05-15 06:34:00.000,2019-05-15 11:22:00.000
WORKORDER_AWRAF/354_BEDFORD_EAGLENA,2019-05-15 09:12:00.000,2019-05-16 07:30:00.000
WORKORDER_AWRAF/356_BEDFORD_EAGLENA,2019-05-15 10:01:00.000,2019-05-16 08:19:00.000
WORKORDER_AWRAF/95_BEDFORD_EAGLENA,2019-05-15 11:28:00.000,2019-05-16 07:16:00.000
WORKORDER_AWRAF/85_BEDFORD_EAGLENA,2019-05-15 11:28:00.000,2019-05-16 07:54:00.000
WORKORDER_AWRAF/1166_BEDFORD_EAGLENA,2019-05-15 13:09:00.000,2019-05-15 13:29:00.000
WORKORDER_AWRAF/954_BEDFORD_EAGLENA,2019-05-15 13:09:00.000,2019-05-16 12:27:00.000
WORKORDER_AWRAF/89_BEDFORD_EAGLENA,2019-05-15 13:29:00.000,2019-05-16 08:35:00.000
WORKORDER_AWRAF/1027_BEDFORD_EAGLENA,2019-05-15 13:29:00.000,2019-05-16 10:14:00.000
WORKORDER_AWRAF/1029_BEDFORD_EAGLENA,2019-05-16 07:16:00.000,2019-05-16 14:26:00.000
WORKORDER_AWRAF/0894_BEDFORD_EAGLENA,2019-05-16 07:30:00.000,2019-05-16 08:19:00.000
WORKORDER_AWRAF/1025_BEDFORD_EAGLENA,2019-05-16 07:30:00.000,2019-05-16 14:30:00.000
WORKORDER_AWRAF/10370_BEDFORD_EAGLENA,2019-05-16 07:54:00.000,2019-05-17 07:03:00.000
WORKORDER_AWRAF/10350_BEDFORD_EAGLENA,2019-05-16 08:19:00.000,2019-05-17 06:18:00.000
WORKORDER_AWRAF/1045_BEDFORD_EAGLENA,2019-05-16 08:19:00.000,2019-05-17 07:07:00.000
WORKORDER_AWRAF/1047_BEDFORD_EAGLENA,2019-05-16 08:35:00.000,2019-05-17 07:12:00.000
WORKORDER_AWRAF/1041_BEDFORD_EAGLENA,2019-05-16 10:14:00.000,2019-05-17 06:15:00.000
WORKORDER_AWRAF/10490_BEDFORD_EAGLENA,2019-05-16 12:27:00.000,2019-05-17 10:26:00.000
WORKORDER_AWRAF/10640_BEDFORD_EAGLENA,2019-05-16 14:13:00.000,2019-05-17 10:01:00.000
WORKORDER_AWRAF/109_BEDFORD_EAGLENA,2019-05-16 14:13:00.000,2019-05-17 11:13:00.000
WORKORDER_AWRAF/1043_BEDFORD_EAGLENA,2019-05-16 14:13:00.000,2019-05-17 12:52:00.000
WORKORDER_AWRAF/11520_BEDFORD_EAGLENA,2019-05-16 14:26:00.000,2019-05-17 12:14:00.000
WORKORDER_AWRAF/11500_BEDFORD_EAGLENA,2019-05-16 14:30:00.000,2019-05-17 11:18:00.000
WORKORDER_AWRAF/348_BEDFORD_EAGLENA,2019-05-17 06:15:00.000,2019-05-17 14:45:00.000
WORKORDER_AWRAF/79_BEDFORD_EAGLENA,2019-05-17 06:18:00.000,2019-05-17 11:42:00.000
WORKORDER_AWRAF/10390_BEDFORD_EAGLENA,2019-05-17 07:03:00.000,2019-05-17 14:06:00.000
WORKORDER_AWRAF/406_BEDFORD_EAGLENA,2019-05-17 07:07:00.000,2019-05-17 15:37:00.000
WORKORDER_AWRAF/408_BEDFORD_EAGLENA,2019-05-17 07:12:00.000,2019-05-17 15:42:00.000
WORKORDER_AWRAF/400_BEDFORD_EAGLENA,2019-05-17 10:01:00.000,2019-05-18 08:19:00.000
WORKORDER_AWRAF/328_BEDFORD_EAGLENA,2019-05-17 10:26:00.000,2019-05-18 08:59:00.000
WORKORDER_AWRAF/111_BEDFORD_EAGLENA,2019-05-17 11:13:00.000,2019-05-18 08:13:00.000
WORKORDER_AWRAF/398_BEDFORD_EAGLENA,2019-05-17 11:18:00.000,2019-05-18 09:36:00.000
WORKORDER_AWRAF/83_BEDFORD_EAGLENA,2019-05-17 11:42:00.000,2019-05-18 07:30:00.000
WORKORDER_AWRAF/113_BEDFORD_EAGLENA,2019-05-17 12:14:00.000,2019-05-18 09:14:00.000
WORKORDER_AWRAF/11550_BEDFORD_EAGLENA,2019-05-17 12:14:00.000,2019-05-18 12:02:00.000
WORKORDER_AWRAF/101_BEDFORD_EAGLENA,2019-05-17 12:52:00.000,2019-05-18 09:52:00.000
WORKORDER_AWRAF/107_BEDFORD_EAGLENA,2019-05-17 12:52:00.000,2019-05-18 10:37:00.000
WORKORDER_AWRAF/501_BEDFORD_EAGLENA,2019-05-17 14:06:00.000,2019-05-18 10:54:00.000
WORKORDER_AWRAF/51_BEDFORD_EAGLENA,2019-05-17 14:06:00.000,2019-05-18 11:06:00.000
WORKORDER_AWRAF/69_BEDFORD_EAGLENA,2019-05-17 14:45:00.000,2019-05-18 11:45:00.000
WORKORDER_AWRAF/91_BEDFORD_EAGLENA,2019-05-17 14:45:00.000,2019-05-18 13:58:00.000
WORKORDER_AWRAF/29_BEDFORD_EAGLENA,2019-05-17 15:37:00.000,2019-05-18 12:37:00.000
WORKORDER_AWRAF/93_BEDFORD_EAGLENA,2019-05-17 15:37:00.000,2019-05-18 12:37:00.000
WORKORDER_AWRAF/1470_BEDFORD_EAGLENA,2019-05-17 15:42:00.000,2019-05-18 15:30:00.000
WORKORDER_AWRAF/1472_BEDFORD_EAGLENA,2019-05-17 15:42:00.000,2019-05-18 15:30:00.000
WORKORDER_AWRAF/1464_BEDFORD_EAGLENA,2019-05-18 07:30:00.000,2019-05-19 07:18:00.000
WORKORDER_AWRAF/1474_BEDFORD_EAGLENA,2019-05-18 07:30:00.000,2019-05-19 07:18:00.000
WORKORDER_AWRAF/1468_BEDFORD_EAGLENA,2019-05-18 08:13:00.000,2019-05-19 08:01:00.000
WORKORDER_AWRAF/33_BEDFORD_EAGLENA,2019-05-18 08:19:00.000,2019-05-18 13:22:00.000
WORKORDER_AWRAF/1466_BEDFORD_EAGLENA,2019-05-18 08:19:00.000,2019-05-19 08:07:00.000
WORKORDER_AWRAF/31_BEDFORD_EAGLENA,2019-05-18 08:59:00.000,2019-05-18 16:11:00.000
WORKORDER_AWRAF/53_BEDFORD_EAGLENA,2019-05-18 08:59:00.000,2019-05-18 16:11:00.000
WORKORDER_AWRAF/37_BEDFORD_EAGLENA,2019-05-18 09:14:00.000,2019-05-19 06:59:00.000
WORKORDER_AWRAF/45_BEDFORD_EAGLENA,2019-05-18 09:36:00.000,2019-05-18 15:18:00.000
WORKORDER_AWRAF/43_BEDFORD_EAGLENA,2019-05-18 09:36:00.000,2019-05-19 06:36:00.000
WORKORDER_AWRAF/39_BEDFORD_EAGLENA,2019-05-18 09:52:00.000,2019-05-19 07:37:00.000
WORKORDER_AWRAF/41_BEDFORD_EAGLENA,2019-05-18 10:37:00.000,2019-05-18 15:25:00.000
WORKORDER_AWRAF/49_BEDFORD_EAGLENA,2019-05-18 10:54:00.000,2019-05-19 07:54:00.000
WORKORDER_AWRAF/77_BEDFORD_EAGLENA,2019-05-18 11:06:00.000,2019-05-19 10:30:00.000
WORKORDER_AWRAF/61_BEDFORD_EAGLENA,2019-05-18 11:45:00.000,2019-05-19 09:30:00.000
WORKORDER_AWRAF/65_BEDFORD_EAGLENA,2019-05-18 12:02:00.000,2019-05-19 07:08:00.000
WORKORDER_AWRENG/174_BEDFORD_EAGLENA,2019-05-18 12:17:00.000,2019-05-18 14:49:00.000
WORKORDER_AWRAF/55_BEDFORD_EAGLENA,2019-05-18 12:17:00.000,2019-05-19 06:53:00.000
WORKORDER_AWRAF/75_BEDFORD_EAGLENA,2019-05-18 12:17:00.000,2019-05-19 06:53:00.000
WORKORDER_AWRAF/71_BEDFORD_EAGLENA,2019-05-18 12:17:00.000,2019-05-19 09:17:00.000
WORKORDER_AWRAF/73_BEDFORD_EAGLENA,2019-05-18 12:17:00.000,2019-05-19 09:17:00.000
WORKORDER_AWRAF/0446_BEDFORD_EAGLENA,2019-05-18 12:37:00.000,2019-05-18 14:43:00.000
WORKORDER_AWRENG/170_BEDFORD_EAGLENA,2019-05-18 12:37:00.000,2019-05-18 14:43:00.000
WORKORDER_AWRAF/1104_BEDFORD_EAGLENA,2019-05-18 13:22:00.000,2019-05-18 14:22:00.000
WORKORDER_AWRAF/1215_BEDFORD_EAGLENA,2019-05-18 13:58:00.000,2019-05-18 14:42:00.000
WORKORDER_AWRAF/0844_BEDFORD_EAGLENA,2019-05-18 14:22:00.000,2019-05-18 14:42:00.000
WORKORDER_AWRAF/0496_BEDFORD_EAGLENA,2019-05-18 14:43:00.000,2019-05-19 13:39:00.000
WORKORDER_A388AWR-3C-HA000_BEDFORD_EAGLENA,2019-05-18 14:43:00.000,2019-05-20 07:49:00.000
WORKORDER_AWRAF/1207_BEDFORD_EAGLENA,2019-05-18 14:49:00.000,2019-05-18 15:11:00.000
WORKORDER_AWRAF/0484_BEDFORD_EAGLENA,2019-05-18 15:18:00.000,2019-05-19 10:36:00.000
WORKORDER_AWRAF/1109_BEDFORD_EAGLENA,2019-05-18 15:25:00.000,2019-05-19 06:13:00.000
WORKORDER_AWRAF/0488_BEDFORD_EAGLENA,2019-05-18 15:30:00.000,2019-05-19 10:35:00.000
WORKORDER_AWRAF/0490_BEDFORD_EAGLENA,2019-05-18 16:11:00.000,2019-05-19 11:29:00.000
WORKORDER_AWRAF/0846_BEDFORD_EAGLENA,2019-05-19 06:13:00.000,2019-05-19 06:33:00.000
WORKORDER_AWRAF/0486_BEDFORD_EAGLENA,2019-05-19 06:36:00.000,2019-05-19 11:53:00.000
WORKORDER_AWRAF/0695_BEDFORD_EAGLENA,2019-05-19 06:53:00.000,2019-05-19 13:26:00.000
WORKORDER_AWRAF/1379_BEDFORD_EAGLENA,2019-05-19 06:53:00.000,2019-05-20 06:41:00.000
WORKORDER_AWRAF/1451_BEDFORD_EAGLENA,2019-05-19 06:59:00.000,2019-05-20 06:47:00.000
WORKORDER_AWRAF/1405_BEDFORD_EAGLENA,2019-05-19 07:08:00.000,2019-05-20 06:56:00.000
WORKORDER_AWRAF/1401_BEDFORD_EAGLENA,2019-05-19 07:18:00.000,2019-05-20 07:06:00.000
WORKORDER_AWRAF/1427_BEDFORD_EAGLENA,2019-05-19 07:18:00.000,2019-05-20 07:06:00.000
WORKORDER_AWRAF/1407_BEDFORD_EAGLENA,2019-05-19 07:37:00.000,2019-05-20 07:25:00.000
WORKORDER_AWRAF/1403_BEDFORD_EAGLENA,2019-05-19 07:54:00.000,2019-05-20 07:42:00.000
WORKORDER_AWRAF/1425_BEDFORD_EAGLENA,2019-05-19 08:01:00.000,2019-05-20 07:49:00.000
WORKORDER_AWRAF/0425_BEDFORD_EAGLENA,2019-05-19 08:07:00.000,2019-05-19 11:02:00.000
WORKORDER_AWRAF/0429_BEDFORD_EAGLENA,2019-05-19 09:17:00.000,2019-05-19 12:32:00.000
WORKORDER_AWRAF/0439_BEDFORD_EAGLENA,2019-05-19 09:17:00.000,2019-05-19 12:55:00.000
WORKORDER_AWRAF/1342_BEDFORD_EAGLENA,2019-05-19 09:30:00.000,2019-05-19 11:30:00.000
WORKORDER_A388AWR-3C-IB000_BEDFORD_EAGLENA,2019-05-19 10:30:00.000,2019-05-19 11:44:00.000
WORKORDER_AWRAV/0082_BEDFORD_EAGLENA,2019-05-19 10:30:00.000,2019-05-19 11:44:00.000
WORKORDER_AWRAF/1359_BEDFORD_EAGLENA,2019-05-19 10:36:00.000,2019-05-25 10:36:00.000
WORKORDER_AWRAF/1217_BEDFORD_EAGLENA,2019-05-19 11:02:00.000,2019-05-19 11:40:00.000
WORKORDER_AWRAF/0955_BEDFORD_EAGLENA,2019-05-19 11:44:00.000,2019-05-19 12:18:00.000
WORKORDER_AWRAF/0956_BEDFORD_EAGLENA,2019-05-19 11:44:00.000,2019-05-19 12:21:00.000
WORKORDER_AWRCAB/0055_BEDFORD_EAGLENA,2019-05-19 11:44:00.000,2019-05-19 12:32:00.000
WORKORDER_AWRAV/0183_BEDFORD_EAGLENA,2019-05-19 11:44:00.000,2019-05-19 12:56:00.000
WORKORDER_AWRAF/0277_BEDFORD_EAGLENA,2019-05-19 11:44:00.000,2019-05-19 14:29:00.000
WORKORDER_AWRAF/0292_BEDFORD_EAGLENA,2019-05-19 11:44:00.000,2019-05-19 14:59:00.000
WORKORDER_AWRAV/0165_BEDFORD_EAGLENA,2019-05-19 11:44:00.000,2019-05-20 07:14:00.000
WORKORDER_A388AWR-3C-JB000_BEDFORD_EAGLENA,2019-05-19 11:44:00.000,2019-05-22 06:17:00.000
WORKORDER_A388AWR-3C-J0000_BEDFORD_EAGLENA,2019-05-19 11:44:00.000,2019-05-28 07:35:00.000
WORKORDER_AWRAF/0420_BEDFORD_EAGLENA,2019-05-19 11:53:00.000,2019-05-19 14:36:00.000
WORKORDER_AWRAF/0428_BEDFORD_EAGLENA,2019-05-19 11:53:00.000,2019-05-19 15:08:00.000
WORKORDER_AWRENG/0109_BEDFORD_EAGLENA,2019-05-19 12:32:00.000,2019-05-20 10:20:00.000
WORKORDER_A388AWR-3C-HD000_BEDFORD_EAGLENA,2019-05-19 12:32:00.000,2019-05-21 07:37:00.000
WORKORDER_AWRAF/0896_BEDFORD_EAGLENA,2019-05-19 12:55:00.000,2019-05-19 13:29:00.000
WORKORDER_AWRENG/0110_BEDFORD_EAGLENA,2019-05-19 13:39:00.000,2019-05-20 11:27:00.000
WORKORDER_AWRENG/0113_BEDFORD_EAGLENA,2019-05-19 13:39:00.000,2019-05-20 11:27:00.000
WORKORDER_AWRAF/1205_BEDFORD_EAGLENA,2019-05-19 14:29:00.000,2019-05-19 14:55:00.000
WORKORDER_AWRAV/0213_BEDFORD_EAGLENA,2019-05-19 14:29:00.000,2019-05-19 15:52:00.000
WORKORDER_AWRAF/0845_BEDFORD_EAGLENA,2019-05-19 14:36:00.000,2019-05-19 14:56:00.000
WORKORDER_AWRAV/0177_BEDFORD_EAGLENA,2019-05-19 14:59:00.000,2019-05-20 07:43:00.000
WORKORDER_AWRENG/0114_BEDFORD_EAGLENA,2019-05-19 14:59:00.000,2019-05-20 12:47:00.000
WORKORDER_AWRAF/1423_BEDFORD_EAGLENA,2019-05-19 15:08:00.000,2019-05-20 14:56:00.000
WORKORDER_AWRAV/0214_BEDFORD_EAGLENA,2019-05-19 15:52:00.000,2019-05-20 11:04:00.000
WORKORDER_AWRAF/1439_BEDFORD_EAGLENA,2019-05-20 06:41:00.000,2019-05-21 06:29:00.000
WORKORDER_AWRAF/1441_BEDFORD_EAGLENA,2019-05-20 06:47:00.000,2019-05-21 06:35:00.000
WORKORDER_AWRAF/1443_BEDFORD_EAGLENA,2019-05-20 06:56:00.000,2019-05-21 06:44:00.000
WORKORDER_AWRAF/1421_BEDFORD_EAGLENA,2019-05-20 07:06:00.000,2019-05-21 06:54:00.000
WORKORDER_AWRAF/1437_BEDFORD_EAGLENA,2019-05-20 07:06:00.000,2019-05-21 06:54:00.000
WORKORDER_AWRAF/1417_BEDFORD_EAGLENA,2019-05-20 07:25:00.000,2019-05-21 07:13:00.000
WORKORDER_AWRAF/0952_BEDFORD_EAGLENA,2019-05-20 07:43:00.000,2019-05-20 09:25:00.000
WORKORDER_AWRAF/1419_BEDFORD_EAGLENA,2019-05-20 07:49:00.000,2019-05-21 07:37:00.000
WORKORDER_AWRAF/0951_BEDFORD_EAGLENA,2019-05-20 09:25:00.000,2019-05-20 11:07:00.000
WORKORDER_A388AWR-3C-JG000_BEDFORD_EAGLENA,2019-05-20 10:20:00.000,2019-05-21 09:57:00.000
WORKORDER_AWRAF/0447_BEDFORD_EAGLENA,2019-05-20 10:20:00.000,2019-05-21 09:57:00.000
WORKORDER_A388AWR-3C-HH000_BEDFORD_EAGLENA,2019-05-20 10:20:00.000,2019-05-21 10:08:00.000
WORKORDER_AWRAF/1397_BEDFORD_EAGLENA,2019-05-20 10:20:00.000,2019-05-21 10:08:00.000
WORKORDER_AWRAF/1399_BEDFORD_EAGLENA,2019-05-20 10:20:00.000,2019-05-21 10:08:00.000
WORKORDER_AWRAV/0162_BEDFORD_EAGLENA,2019-05-20 11:04:00.000,2019-05-20 12:40:00.000
WORKORDER_AWRAF/0950_BEDFORD_EAGLENA,2019-05-20 11:07:00.000,2019-05-20 12:10:00.000
WORKORDER_AWRAF/0316_BEDFORD_EAGLENA,2019-05-20 11:27:00.000,2019-05-20 12:14:00.000
WORKORDER_AWRAF/0288_BEDFORD_EAGLENA,2019-05-20 11:27:00.000,2019-05-20 12:22:00.000
WORKORDER_AWRAF/0467_BEDFORD_EAGLENA,2019-05-20 11:27:00.000,2019-05-20 14:12:00.000
WORKORDER_AWRAF/0023_BEDFORD_EAGLENA,2019-05-20 11:27:00.000,2019-05-21 06:09:00.000
WORKORDER_A388AWR-3C-IA000_BEDFORD_EAGLENA,2019-05-20 11:27:00.000,2019-05-21 06:57:00.000
WORKORDER_AWRAF/0493_BEDFORD_EAGLENA,2019-05-20 11:27:00.000,2019-05-21 06:57:00.000
WORKORDER_AWRAF/0456_BEDFORD_EAGLENA,2019-05-20 11:27:00.000,2019-05-21 08:30:00.000
WORKORDER_AWRAV/0060_BEDFORD_EAGLENA,2019-05-20 12:10:00.000,2019-05-20 13:22:00.000
WORKORDER_AWRAF/1355_BEDFORD_EAGLENA,2019-05-20 12:10:00.000,2019-05-20 14:42:00.000
WORKORDER_AWRAF/0884_BEDFORD_EAGLENA,2019-05-20 12:14:00.000,2019-05-20 12:46:00.000
WORKORDER_AWRAF/1178_BEDFORD_EAGLENA,2019-05-20 12:22:00.000,2019-05-20 12:43:00.000
WORKORDER_AWRAV/0147_BEDFORD_EAGLENA,2019-05-20 12:40:00.000,2019-05-20 13:49:00.000
WORKORDER_AWRAF/1357_BEDFORD_EAGLENA,2019-05-20 12:47:00.000,2019-05-25 06:29:00.000
WORKORDER_AWRAV/0122_BEDFORD_EAGLENA,2019-05-20 13:22:00.000,2019-05-20 13:46:00.000
WORKORDER_AWRAV/0149_BEDFORD_EAGLENA,2019-05-20 13:46:00.000,2019-05-20 14:39:00.000
WORKORDER_AWRAV/0071_BEDFORD_EAGLENA,2019-05-20 13:49:00.000,2019-05-20 14:31:00.000
WORKORDER_AWRAF/1331_BEDFORD_EAGLENA,2019-05-20 14:12:00.000,2019-05-21 07:30:00.000
WORKORDER_AWRAV/0086_BEDFORD_EAGLENA,2019-05-20 14:31:00.000,2019-05-20 15:25:00.000
WORKORDER_AWRAV/0115_BEDFORD_EAGLENA,2019-05-20 14:39:00.000,2019-05-20 15:47:00.000
WORKORDER_AWRAF/1110_BEDFORD_EAGLENA,2019-05-20 14:42:00.000,2019-05-21 06:30:00.000
WORKORDER_AWRAF/1105_BEDFORD_EAGLENA,2019-05-20 14:56:00.000,2019-05-20 15:56:00.000
WORKORDER_AWRAV/0116_BEDFORD_EAGLENA,2019-05-20 15:25:00.000,2019-05-20 15:51:00.000
WORKORDER_AWRAV/0127_BEDFORD_EAGLENA,2019-05-20 15:47:00.000,2019-05-21 06:46:00.000
WORKORDER_AWRAV/0110_BEDFORD_EAGLENA,2019-05-20 15:51:00.000,2019-05-21 08:51:00.000
WORKORDER_AWRAF/1341_BEDFORD_EAGLENA,2019-05-20 15:56:00.000,2019-05-21 07:37:00.000
WORKORDER_AWRAF/1377_BEDFORD_EAGLENA,2019-05-21 06:09:00.000,2019-05-21 07:06:00.000
WORKORDER_AWRAF/0296_BEDFORD_EAGLENA,2019-05-21 06:29:00.000,2019-05-21 09:15:00.000
WORKORDER_AWRAF/0900_BEDFORD_EAGLENA,2019-05-21 06:30:00.000,2019-05-21 09:07:00.000
WORKORDER_AWRAF/1177_BEDFORD_EAGLENA,2019-05-21 06:35:00.000,2019-05-21 06:56:00.000
WORKORDER_AWRAV/0073_BEDFORD_EAGLENA,2019-05-21 06:46:00.000,2019-05-21 07:55:00.000
WORKORDER_AWRAF/0698_BEDFORD_EAGLENA,2019-05-21 06:57:00.000,2019-05-21 07:08:00.000
WORKORDER_AWRAF/0699_BEDFORD_EAGLENA,2019-05-21 06:57:00.000,2019-05-21 07:08:00.000
WORKORDER_AWRAF/0700_BEDFORD_EAGLENA,2019-05-21 06:57:00.000,2019-05-21 07:08:00.000
WORKORDER_AWRAF/0368_BEDFORD_EAGLENA,2019-05-21 06:57:00.000,2019-05-21 07:36:00.000
WORKORDER_AWRAF/0954_BEDFORD_EAGLENA,2019-05-21 06:57:00.000,2019-05-21 07:37:00.000
WORKORDER_AWRAV/0074_BEDFORD_EAGLENA,2019-05-21 06:57:00.000,2019-05-21 10:28:00.000
WORKORDER_A388AWR-3C-JA000_BEDFORD_EAGLENA,2019-05-21 06:57:00.000,2019-05-22 07:11:00.000
WORKORDER_AWRAF/0908_BEDFORD_EAGLENA,2019-05-21 07:06:00.000,2019-05-21 10:07:00.000
WORKORDER_AWRAF/1241_BEDFORD_EAGLENA,2019-05-21 07:08:00.000,2019-05-21 08:07:00.000
WORKORDER_AWRAF/0382_BEDFORD_EAGLENA,2019-05-21 07:08:00.000,2019-05-21 08:20:00.000
WORKORDER_AWRAF/0910_BEDFORD_EAGLENA,2019-05-21 07:08:00.000,2019-05-21 09:24:00.000
WORKORDER_AWRAF/1213_BEDFORD_EAGLENA,2019-05-21 07:13:00.000,2019-05-21 08:03:00.000
WORKORDER_AWRAF/0912_BEDFORD_EAGLENA,2019-05-21 07:30:00.000,2019-05-21 08:26:00.000
WORKORDER_AWRENG/0009_BEDFORD_EAGLENA,2019-05-21 07:37:00.000,2019-05-21 08:10:00.000
WORKORDER_AWRENG/0010_BEDFORD_EAGLENA,2019-05-21 07:37:00.000,2019-05-21 08:10:00.000
WORKORDER_A388AWR-3C-ID000_BEDFORD_EAGLENA,2019-05-21 07:37:00.000,2019-05-21 09:16:00.000
WORKORDER_AWRENG/0001_BEDFORD_EAGLENA,2019-05-21 07:37:00.000,2019-05-21 09:16:00.000
WORKORDER_AWRENG/0002_BEDFORD_EAGLENA,2019-05-21 07:37:00.000,2019-05-21 09:16:00.000
WORKORDER_AWRAV/0072_BEDFORD_EAGLENA,2019-05-21 07:55:00.000,2019-05-21 08:37:00.000
WORKORDER_AWRAF/1239_BEDFORD_EAGLENA,2019-05-21 08:03:00.000,2019-05-21 08:55:00.000
